Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,24/07/2020 14:47:42
Disarm Time,24/07/2020 15:08:35
Duration,00:20:53
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
24/07/2020 14:51:31,Interval,11.52,54.47,98.1,0.57,12.78,270.0,283.0
24/07/2020 14:51:32,Interval,12.54,54.48,98.2,0.50,12.78,270.0,284.0
24/07/2020 14:51:33,Interval,12.10,54.16,97.7,0.48,12.78,270.0,278.0
24/07/2020 14:51:34,Interval,12.26,54.55,98.1,0.55,12.78,270.0,276.0
24/07/2020 14:51:35,Interval,12.03,54.06,97.2,0.45,12.78,270.0,280.0
24/07/2020 14:51:36,Interval,12.19,54.28,97.8,0.55,12.78,270.0,281.0
24/07/2020 14:51:37,Interval,11.67,54.18,98.1,0.49,12.78,270.0,277.0
24/07/2020 14:51:38,Interval,11.18,53.78,97.9,0.47,12.78,270.0,280.0
24/07/2020 14:51:39,Interval,11.03,53.90,98.6,0.52,12.78,270.0,283.0
24/07/2020 14:51:40,Interval,12.17,54.05,98.4,0.52,12.78,270.0,281.0
24/07/2020 14:51:41,Interval,13.72,54.58,98.7,0.59,12.78,270.0,279.0
24/07/2020 14:51:42,Interval,14.58,54.54,98.5,0.62,12.78,270.0,283.0
24/07/2020 14:51:43,Interval,14.43,54.91,98.4,0.57,12.78,270.0,281.0
24/07/2020 14:51:44,Interval,14.51,55.08,98.7,0.59,12.78,270.0,284.0
24/07/2020 14:51:45,Interval,14.66,54.92,98.2,0.61,12.78,270.0,283.0
24/07/2020 14:51:46,Interval,14.21,54.78,98.3,0.56,12.78,270.0,283.0
24/07/2020 14:51:47,Interval,13.72,54.76,98.1,0.59,12.78,270.0,280.0
24/07/2020 14:51:48,Interval,13.48,54.91,98.1,0.61,12.78,270.0,278.0
24/07/2020 14:51:49,Interval,13.78,55.07,98.8,0.60,12.78,270.0,280.0
24/07/2020 14:51:50,Interval,14.33,55.28,98.9,0.66,12.78,270.0,272.0
24/07/2020 14:51:51,Interval,15.14,55.42,98.9,0.66,12.78,270.0,274.0
