Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,23/01/2020 15:23:59
Disarm Time,23/01/2020 15:29:57
Duration,00:05:58
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
23/01/2020 15:27:33,Interval,6.94,67.84,132.6,0.07,12.91,242.0,264.0
23/01/2020 15:27:34,Interval,7.14,67.93,133.2,0.07,12.91,242.0,265.0
23/01/2020 15:27:35,Interval,7.73,68.61,134.6,0.06,12.91,242.0,265.0
23/01/2020 15:27:36,Interval,7.75,69.04,135.1,0.08,12.91,242.0,265.0
23/01/2020 15:27:37,Interval,7.82,69.10,135.3,0.08,12.91,242.0,265.0
23/01/2020 15:27:38,Interval,7.55,69.16,135.7,0.07,12.91,242.0,267.0
23/01/2020 15:27:39,Interval,7.75,70.08,136.8,0.19,12.91,239.0,266.0
23/01/2020 15:27:40,Interval,7.75,70.20,136.3,0.11,12.91,242.0,266.0
23/01/2020 15:27:41,Interval,7.63,69.93,136.6,0.13,12.91,242.0,266.0
23/01/2020 15:27:42,Interval,7.71,69.94,137.0,0.22,12.91,242.0,272.0
23/01/2020 15:27:43,Interval,7.69,70.61,135.3,0.17,12.91,239.0,271.0
23/01/2020 15:27:44,Interval,7.78,70.07,135.6,0.07,12.91,241.0,271.0
23/01/2020 15:27:45,Interval,7.85,69.78,136.1,0.07,12.91,242.0,274.0
23/01/2020 15:27:46,Interval,7.63,69.59,136.2,0.07,12.91,242.0,273.0
23/01/2020 15:27:47,Interval,7.51,69.47,136.2,0.07,12.91,242.0,274.0
23/01/2020 15:27:48,Interval,8.09,70.11,137.3,0.13,12.91,242.0,274.0
23/01/2020 15:27:49,Interval,8.33,70.42,135.9,0.07,12.91,239.0,272.0
23/01/2020 15:27:50,Interval,8.10,70.25,135.7,0.06,12.91,242.0,271.0
23/01/2020 15:27:51,Interval,8.01,70.27,136.1,0.13,12.91,239.0,271.0
23/01/2020 15:27:52,Interval,7.90,69.92,136.8,0.08,12.91,242.0,271.0
23/01/2020 15:27:53,Interval,7.75,70.05,136.9,0.07,12.91,242.0,270.0
23/01/2020 15:27:54,Interval,7.71,69.87,136.7,0.07,12.91,242.0,270.0
23/01/2020 15:27:55,Interval,7.86,70.03,136.0,0.07,12.91,242.0,270.0
23/01/2020 15:27:56,Interval,7.84,70.15,137.3,0.06,12.91,242.0,270.0
23/01/2020 15:27:57,Interval,7.91,70.14,135.2,0.08,12.91,242.0,270.0
23/01/2020 15:27:58,Interval,8.05,70.34,134.8,0.07,12.91,240.0,266.0
23/01/2020 15:27:59,Interval,8.03,70.39,137.0,0.06,12.91,241.0,266.0
23/01/2020 15:28:00,Interval,7.61,70.48,136.1,0.11,12.91,242.0,271.0
23/01/2020 15:28:01,Interval,7.25,69.78,136.7,0.07,12.91,242.0,272.0
23/01/2020 15:28:02,Interval,7.62,70.51,136.1,0.13,12.91,238.0,271.0
23/01/2020 15:28:03,Interval,8.31,70.48,136.5,0.16,12.91,240.0,260.0
23/01/2020 15:28:04,Interval,8.16,70.17,137.4,0.21,12.91,242.0,260.0
23/01/2020 15:28:05,Interval,7.90,70.08,136.9,0.07,12.91,242.0,267.0
23/01/2020 15:28:06,Interval,7.45,69.45,135.7,0.07,12.91,242.0,271.0
23/01/2020 15:28:07,Interval,7.28,68.51,133.8,0.07,12.91,242.0,269.0
23/01/2020 15:28:08,Interval,7.13,69.22,135.8,0.07,12.91,242.0,269.0
23/01/2020 15:28:09,Interval,6.98,69.81,136.7,0.07,12.91,242.0,268.0
