Logger Details:,,,,,,,,
Logger Type,2F8,,,,,,,
Serial Number,KS1312011,,,,,,,
Controller Firmware,5.3,,,,,,,
Acquisition Firmware,5.1,,,,,,,
Logger ID,Wind Turbine SQ2020,,,,,,,
,,,,,,,,
,,,,,,,,
Job Details,,,,,,,,
Number of Analogue Channels,7,,,,,,,
Number of Digital Channels,0,,,,,,,
Total Number of Channels Used,7,,,,,,,
,,,,,,,,
,,,,,,,,
Arm Time,23/07/2020 14:31:02,,,,,,,
Disarm Time,23/07/2020 14:41:24,,,,,,,
Duration,0:10:22,,,,,,,
Job Description,Wind Turbine Logger,,,,,,,
,,,,,,,,
,,,,,,,,
Channel Info,,,,,,,,
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01
Logging Interval,,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01
 ,,,,,,,,
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
23/07/2020 14:33:13,Interval,13.78,76.45,134.7,1.06,12.78,264,273
23/07/2020 14:33:14,Interval,14.97,76.92,135.7,1.08,12.78,265,280
23/07/2020 14:33:15,Interval,15.14,76.63,135.4,1.24,12.78,264,274
23/07/2020 14:33:16,Interval,14.61,76.15,134.8,1.17,12.78,264,275
23/07/2020 14:33:17,Interval,14.9,77.58,135.1,1.24,12.78,264,277
23/07/2020 14:33:18,Interval,14.28,77.12,134.5,1.09,12.78,264,275
23/07/2020 14:33:19,Interval,14.44,76.11,135.2,1.25,12.78,264,278
23/07/2020 14:33:20,Interval,13.72,76.57,135,1.06,12.78,265,275
23/07/2020 14:33:21,Interval,13.71,76,135.3,0.98,12.78,264,278
23/07/2020 14:33:22,Interval,13.02,75.61,135.1,1.06,12.78,264,281
23/07/2020 14:33:23,Interval,12.45,76,135.1,0.93,12.78,264,274
23/07/2020 14:33:24,Interval,12.87,74.96,134.9,0.85,12.78,265,272
23/07/2020 14:33:25,Interval,11.93,74.31,134.3,0.43,12.78,265,283
23/07/2020 14:33:26,Interval,11.22,72.46,134,0.4,12.78,265,282
23/07/2020 14:33:27,Interval,11.65,73.02,133.6,0.7,12.78,265,269
23/07/2020 14:33:28,Interval,10.97,72.12,134.4,0.44,12.78,265,277
23/07/2020 14:33:29,Interval,10.67,72.17,133.7,0.3,12.78,265,283
23/07/2020 14:33:30,Interval,11.09,71.65,134.3,0.22,12.78,264,279
23/07/2020 14:33:31,Interval,9.94,71.45,135.5,0.36,12.78,265,287
23/07/2020 14:33:32,Interval,9.77,72.31,134,0.36,12.78,265,271
23/07/2020 14:33:33,Interval,10.96,73.41,134.1,0.52,12.78,265,275
23/07/2020 14:33:34,Interval,10.94,72.75,133.5,0.37,12.78,264,268
23/07/2020 14:33:35,Interval,11.52,71.54,135.2,0.37,12.78,264,268
23/07/2020 14:33:36,Interval,11.8,72.64,134,0.52,12.78,264,271
23/07/2020 14:33:37,Interval,11.48,72.24,133.4,0.27,12.78,264,269
23/07/2020 14:33:38,Interval,11.52,73.09,134.8,0.58,12.78,264,280
23/07/2020 14:33:39,Interval,11.49,73.55,134.8,0.62,12.78,264,277
23/07/2020 14:33:40,Interval,11.15,73.28,134.1,0.76,12.78,264,275
23/07/2020 14:33:41,Interval,11.19,73.01,134.2,0.58,12.78,264,276
23/07/2020 14:33:42,Interval,10.72,73.18,134.3,0.46,12.78,264,274
23/07/2020 14:33:43,Interval,10.15,71.91,134.6,0.33,12.78,264,273
23/07/2020 14:33:44,Interval,9.73,71.81,133.8,0.45,12.78,265,292
23/07/2020 14:33:45,Interval,9.14,73.64,134.3,0.8,12.78,265,285
23/07/2020 14:33:46,Interval,10.49,74.51,134.2,0.79,12.78,265,285
23/07/2020 14:33:47,Interval,12.08,73.93,134.2,0.5,12.78,264,281
23/07/2020 14:33:48,Interval,11.4,72.95,134.5,0.71,12.78,264,292
23/07/2020 14:33:49,Interval,11.33,72.62,134.7,0.63,12.78,264,281
23/07/2020 14:33:50,Interval,11.27,72.31,134.5,0.59,12.78,264,287
23/07/2020 14:33:51,Interval,11.58,72.49,133.5,0.44,12.78,264,297
23/07/2020 14:33:52,Interval,11.53,72.89,133.9,0.41,12.78,264,292
23/07/2020 14:33:53,Interval,11.96,72.92,135,0.66,12.78,265,294
23/07/2020 14:33:54,Interval,12.28,72.94,134.9,0.64,12.78,264,300
23/07/2020 14:33:55,Interval,12.11,74.95,134.2,0.8,12.78,264,284
23/07/2020 14:33:56,Interval,13.11,74.68,134.5,0.63,12.78,264,292
23/07/2020 14:33:57,Interval,13.42,73.06,134.8,0.54,12.78,264,296
23/07/2020 14:33:58,Interval,12.2,72.86,134.2,0.46,12.78,264,297
23/07/2020 14:33:59,Interval,10.78,72.38,134.6,0.47,12.78,265,291
23/07/2020 14:34:00,Interval,11.59,73.59,134.6,0.65,12.78,264,288
23/07/2020 14:34:01,Interval,11.35,73.71,134.5,0.7,12.78,264,287
23/07/2020 14:34:02,Interval,12.38,74.33,134.3,0.79,12.78,264,290
23/07/2020 14:34:03,Interval,13.12,75.18,134.4,0.97,12.78,264,294
23/07/2020 14:34:04,Interval,13.54,75.95,135,1.01,12.78,265,286
23/07/2020 14:34:05,Interval,14.98,77.26,135.4,1.26,12.78,264,275
23/07/2020 14:34:06,Interval,15.7,77.88,135.2,1.39,12.78,265,285
23/07/2020 14:34:07,Interval,16.27,78.47,135.8,1.52,12.78,264,268
23/07/2020 14:34:08,Interval,18.89,79.64,136.5,1.56,12.78,265,277
23/07/2020 14:34:09,Interval,16.88,77.24,135.2,1.37,12.78,264,291
23/07/2020 14:34:10,Interval,17.36,78.94,135.7,1.37,12.78,265,277
23/07/2020 14:34:11,Interval,17.31,77.61,135.6,1.25,12.78,265,269
